timestamp,site,LAeq_dB,LAmax_dB,quality_flag,data_quality,LAeq_roll_mean_15min,LAeq_roll_std_15min
2026-01-01 12:19:00,P1,56.2,61.4,OK,OK,59.379999999999995,1.5218409903799355
2026-01-01 12:20:00,P1,61.1,64.9,OK,OK,59.35333333333333,1.4851006058595466
2026-01-01 12:21:00,P1,61.4,63.8,OK,OK,59.46,1.5742571944527686
2026-01-01 12:22:00,P1,58.1,62.3,OK,OK,59.3,1.582944814488132
2026-01-01 12:23:00,P1,56.9,60.4,OK,OK,59.24666666666666,1.6526457863797297
2026-01-01 12:24:00,P1,59.8,64.1,OK,OK,59.38666666666667,1.600386857993617
2026-01-01 12:25:00,P1,61.1,64.3,OK,OK,59.45333333333333,1.6522135224631567
2026-01-01 12:26:00,P1,62.4,66.0,OK,OK,59.64666666666667,1.819288191521651
2026-01-01 12:27:00,P1,,,MISSING,MISSING_OR_OUTLIER,59.60000000000001,1.8786247015387103
2026-01-01 12:28:00,P1,59.2,63.5,OK,OK,59.6,1.8786247015387103
2026-01-01 12:29:00,P1,58.4,62.5,OK,OK,59.49285714285715,1.902817459903845
2026-01-01 12:30:00,P1,59.8,65.0,OK,OK,59.5,1.903842268838472
2026-01-01 12:31:00,P1,59.3,66.0,OK,OK,59.39999999999999,1.872472655649336
2026-01-01 12:32:00,P1,58.3,62.5,OK,OK,59.221428571428575,1.847733984945209
2026-01-01 12:33:00,P1,62.9,68.4,OK,OK,59.635714285714286,1.9809116560340683
2026-01-01 12:34:00,P1,62.5,70.3,OK,OK,60.08571428571429,1.8517588906257916
2026-01-01 12:35:00,P1,61.5,66.7,OK,OK,60.114285714285714,1.871592141161588
2026-01-01 12:36:00,P1,58.5,65.9,OK,OK,59.90714285714286,1.8788148005978982
2026-01-01 12:37:00,P1,61.2,67.9,OK,OK,60.128571428571426,1.8315309155201749
2026-01-01 12:38:00,P1,60.8,63.2,OK,OK,60.40714285714286,1.5823372613927469
2026-01-01 12:39:00,P1,60.6,65.1,OK,OK,60.464285714285715,1.5731434199655518
2026-01-01 12:40:00,P1,61.8,68.0,OK,OK,60.51428571428572,1.6056904303888881
2026-01-01 12:41:00,P1,60.9,68.8,OK,OK,60.40714285714285,1.5178244986795733
2026-01-01 12:42:00,P1,61.1,65.8,OK,OK,60.45333333333333,1.4735121632476393
2026-01-01 12:43:00,P1,60.9,63.5,OK,OK,60.56666666666667,1.4351041110401912
2026-01-01 12:44:00,P1,60.5,65.9,OK,OK,60.70666666666666,1.3051911007681842
2026-01-01 12:45:00,P1,57.3,60.1,OK,OK,60.54,1.5633297796692307
2026-01-01 12:46:00,P1,60.1,66.6,OK,OK,60.593333333333334,1.5313237348624325
2026-01-01 12:47:00,P1,59.2,64.2,OK,OK,60.65333333333333,1.450549977800106
2026-01-01 12:48:00,P1,58.1,64.5,OK,OK,60.333333333333336,1.4489733639803168
2026-01-01 12:49:00,P1,,,MISSING,MISSING_OR_OUTLIER,60.17857142857143,1.3689853465693278
2026-01-01 12:50:00,P1,62.7,68.4,OK,OK,60.26428571428571,1.490279861614837
2026-01-01 12:51:00,P1,62.1,67.8,OK,OK,60.521428571428565,1.4729241306008214
2026-01-01 12:52:00,P1,60.5,67.0,OK,OK,60.471428571428575,1.459941290404946
2026-01-01 12:53:00,P1,62.1,69.2,OK,OK,60.56428571428571,1.5224510313497237
2026-01-01 12:54:00,P1,,,MISSING,MISSING_OR_OUTLIER,60.56153846153846,1.5845811547213946
2026-01-01 12:55:00,P1,60.4,62.7,OK,OK,60.45384615384615,1.5403546045287921
2026-01-01 12:56:00,P1,58.5,63.8,OK,OK,60.26923076923077,1.623978969170605
2026-01-01 12:57:00,P1,60.8,64.0,OK,OK,60.24615384615385,1.613286182824682
2026-01-01 12:58:00,P1,60.3,67.4,OK,OK,60.2,1.6015617378049223
2026-01-01 12:59:00,P1,58.2,64.1,OK,OK,60.02307692307693,1.6902434963412172
2026-01-01 13:00:00,P1,60.1,64.6,OK,OK,60.23846153846153,1.4796049368772377
2026-01-01 13:01:00,P1,60.1,63.2,OK,OK,60.23846153846154,1.4796049368772377
2026-01-01 13:02:00,P1,62.9,67.0,OK,OK,60.52307692307692,1.6130477602736473
2026-01-01 13:03:00,P1,61.6,67.8,OK,OK,60.79230769230769,1.4597154622631119
2026-01-01 13:04:00,P1,60.3,63.5,OK,OK,60.75714285714286,1.40860776093863
2026-01-01 13:05:00,P1,60.6,63.2,OK,OK,60.607142857142854,1.29285866067572
2026-01-01 13:06:00,P1,60.3,67.7,OK,OK,60.478571428571435,1.2204529874215473
2026-01-01 13:07:00,P1,60.0,66.6,OK,OK,60.44285714285714,1.2270755012284151
2026-01-01 13:08:00,P1,58.7,61.9,OK,OK,60.199999999999996,1.210212950110861
2026-01-01 13:09:00,P1,60.1,63.8,OK,OK,60.193333333333335,1.1664761749248325
2026-01-01 13:10:00,P1,59.2,67.0,OK,OK,60.11333333333334,1.1921569088164052
2026-01-01 13:11:00,P1,58.5,64.7,OK,OK,60.11333333333334,1.1921569088164052
2026-01-01 13:12:00,P1,61.1,66.8,OK,OK,60.13333333333333,1.206924466015691
2026-01-01 13:13:00,P1,60.9,64.8,OK,OK,60.17333333333333,1.2226824530322582
2026-01-01 13:14:00,P1,57.7,61.5,OK,OK,60.13999999999999,1.2855237954126029
2026-01-01 13:15:00,P1,60.2,62.4,OK,OK,60.14666666666667,1.2855608374041512
2026-01-01 13:16:00,P1,61.9,68.3,OK,OK,60.266666666666666,1.3625955623982036
2026-01-01 13:17:00,P1,62.0,64.3,OK,OK,60.20666666666667,1.2538322208716128
2026-01-01 13:18:00,P1,62.0,64.0,OK,OK,60.233333333333334,1.2893335303099656
2026-01-01 13:19:00,P1,60.5,66.9,OK,OK,60.24666666666666,1.2911051006610534
2026-01-01 13:20:00,P1,59.2,66.9,OK,OK,60.153333333333336,1.3141356021936916
2026-01-01 13:21:00,P1,58.8,65.4,OK,OK,60.05333333333333,1.3585005739875091
2026-01-01 13:22:00,P1,61.0,65.8,OK,OK,60.12,1.380062110403738
2026-01-01 13:23:00,P1,61.0,66.0,OK,OK,60.27333333333333,1.3381579378635686
2026-01-01 13:24:00,P1,62.4,67.0,OK,OK,60.42666666666667,1.444431013368788
2026-01-01 13:25:00,P1,62.1,66.1,OK,OK,60.62,1.4624832111370716
2026-01-01 13:26:00,P1,60.3,65.4,OK,OK,60.74,1.3452562156388495
2026-01-01 13:27:00,P1,58.6,63.2,OK,OK,60.57333333333333,1.4483816913404335
2026-01-01 13:28:00,P1,60.0,65.6,OK,OK,60.513333333333335,1.4525183385452203
2026-01-01 13:29:00,P1,60.9,68.2,OK,OK,60.72666666666667,1.2273471197593713
2026-01-01 13:30:00,P1,60.2,68.2,OK,OK,60.72666666666667,1.2273471197593713
2026-01-01 13:31:00,P1,59.7,62.2,OK,OK,60.580000000000005,1.2084228209887333
2026-01-01 13:32:00,P1,60.9,65.3,OK,OK,60.50666666666667,1.1479588510962264
2026-01-01 13:33:00,P1,59.8,62.9,OK,OK,60.36000000000001,1.0821935395960753
2026-01-01 13:34:00,P1,59.6,63.8,OK,OK,60.3,1.098700531147352
2026-01-01 13:35:00,P1,61.1,64.8,OK,OK,60.42666666666666,1.072025230691298
2026-01-01 13:36:00,P1,60.0,63.0,OK,OK,60.50666666666667,0.9830467701903093
2026-01-01 13:37:00,P1,61.0,67.6,OK,OK,60.50666666666667,0.9830467701903093
2026-01-01 13:38:00,P1,61.0,66.0,OK,OK,60.50666666666667,0.9830467701903093
2026-01-01 13:39:00,P1,,,MISSING,MISSING_OR_OUTLIER,60.371428571428574,0.863292954491928
2026-01-01 13:40:00,P1,59.9,62.1,OK,OK,60.214285714285715,0.7112904230584854
2026-01-01 13:41:00,P1,62.8,65.2,OK,OK,60.392857142857146,0.9926377336825095
2026-01-01 13:42:00,P1,58.9,63.3,OK,OK,60.41428571428572,0.9534206778813177
2026-01-01 13:43:00,P1,57.5,60.0,OK,OK,60.23571428571428,1.2307640796598176
2026-01-01 13:44:00,P1,57.9,61.5,OK,OK,60.021428571428565,1.3605307626233913
2026-01-01 13:45:00,P1,60.7,68.6,OK,OK,60.057142857142864,1.372092330216155
2026-01-01 13:46:00,P1,60.7,64.0,OK,OK,60.128571428571426,1.3780859476540368
2026-01-01 13:47:00,P1,60.5,63.7,OK,OK,60.1,1.364945758291356
2026-01-01 13:48:00,P1,62.5,68.0,OK,OK,60.29285714285714,1.5030554960401457
2026-01-01 13:49:00,P1,56.7,61.7,OK,OK,60.08571428571429,1.7801716178536349
2026-01-01 13:50:00,P1,61.3,66.8,OK,OK,60.1,1.7897142015074816
2026-01-01 13:51:00,P1,63.1,67.3,OK,OK,60.32142857142857,1.9600543836368038
2026-01-01 13:52:00,P1,59.0,66.0,OK,OK,60.17857142857143,1.9795798199963832
2026-01-01 13:53:00,P1,60.2,63.0,OK,OK,60.121428571428574,1.9655410574069145
2026-01-01 13:54:00,P1,59.6,64.2,OK,OK,60.08666666666667,1.8988216897656303
2026-01-01 13:55:00,P1,59.4,65.6,OK,OK,60.053333333333335,1.90670496132055
2026-01-01 13:56:00,P1,60.3,67.5,OK,OK,59.88666666666666,1.7524948203172155
2026-01-01 13:57:00,P1,62.9,67.1,OK,OK,60.15333333333333,1.8905277670787695
2026-01-01 13:58:00,P1,63.5,68.9,OK,OK,60.55333333333333,1.923488893601979
2026-01-01 13:59:00,P1,60.3,62.7,OK,OK,60.71333333333334,1.781599067718631
2026-01-01 14:00:00,P1,63.7,66.7,OK,OK,60.91333333333333,1.9412318131489688
2026-01-01 14:01:00,P1,60.9,63.3,OK,OK,60.92666666666667,1.9403485204862199
2026-01-01 14:02:00,P1,63.4,69.8,OK,OK,61.120000000000005,2.0368743561785654
2026-01-01 14:03:00,P1,60.7,64.4,OK,OK,61.0,2.002498439450251
2026-01-01 14:04:00,P1,61.0,67.4,OK,OK,61.28666666666666,1.6128354210020366
2026-01-01 14:05:00,P1,61.4,63.8,OK,OK,61.29333333333334,1.6131011245721578
2026-01-01 14:06:00,P1,65.6,72.8,OK,OK,61.46,1.9141577782410562
2026-01-01 14:07:00,P1,62.1,69.1,OK,OK,61.666666666666664,1.7931085006878007
2026-01-01 14:08:00,P1,59.8,62.3,OK,OK,61.63999999999999,1.8192620167845646
2026-01-01 14:09:00,P1,62.3,64.4,OK,OK,61.82,1.734605760067087
2026-01-01 14:10:00,P1,60.3,62.7,OK,OK,61.879999999999995,1.6588291912415414
2026-01-01 14:11:00,P1,60.1,67.3,OK,OK,61.86666666666667,1.6731777578980027
2026-01-01 14:12:00,P1,62.2,65.6,OK,OK,61.82000000000001,1.6519252836789915
2026-01-01 14:13:00,P1,65.5,70.8,OK,OK,61.95333333333334,1.8642756795937123
2026-01-01 14:14:00,P1,68.1,72.6,OK,OK,62.47333333333333,2.3852123794829954
2026-01-01 14:15:00,P1,69.8,76.6,OK,OK,62.88,3.039548838702549
2026-01-01 14:16:00,P1,72.5,77.4,OK,OK,63.65333333333333,3.8637263040207572
2026-01-01 14:17:00,P1,74.8,79.8,OK,OK,64.41333333333333,4.814541465582216
2026-01-01 14:18:00,P1,73.4,81.3,OK,OK,65.26,5.214923640038241
2026-01-01 14:19:00,P1,61.9,64.8,OK,OK,65.32000000000001,5.16737015180018
2026-01-01 14:20:00,P1,59.4,66.4,OK,OK,65.18666666666667,5.299847257457716
2026-01-01 14:21:00,P1,58.7,61.1,OK,OK,64.72666666666666,5.554723429744587
2026-01-01 14:22:00,P1,60.8,65.7,OK,OK,64.64,5.608513936100155
2026-01-01 14:23:00,P1,61.0,68.4,OK,OK,64.72,5.5427172294566285
2026-01-01 14:24:00,P1,59.9,65.9,OK,OK,64.56,5.651144005546987
2026-01-01 14:25:00,P1,62.2,68.3,OK,OK,64.68666666666667,5.569543026479875
2026-01-01 14:26:00,P1,58.9,62.5,OK,OK,64.60666666666667,5.648193980211401
2026-01-01 14:27:00,P1,60.3,64.8,OK,OK,64.47999999999999,5.726779199515297
2026-01-01 14:28:00,P1,60.1,64.3,OK,OK,64.11999999999999,5.826932542697221
2026-01-01 14:29:00,P1,60.9,66.0,OK,OK,63.64,5.77195188575144
2026-01-01 14:30:00,P1,61.4,66.1,OK,OK,63.08,5.534205324292691
2026-01-01 14:31:00,P1,59.4,63.4,OK,OK,62.20666666666666,4.9436057787043515
2026-01-01 14:32:00,P1,62.0,65.9,OK,OK,61.35333333333333,3.5119930578086507
2026-01-01 14:33:00,P1,61.1,64.6,OK,OK,60.53333333333333,1.11909827646271
2026-01-01 14:34:00,P1,58.1,62.3,OK,OK,60.279999999999994,1.2137309657183906
2026-01-01 14:35:00,P1,58.0,60.9,OK,OK,60.18666666666666,1.3340950205327797
2026-01-01 14:36:00,P1,60.9,68.2,OK,OK,60.333333333333336,1.278764284471121
2026-01-01 14:37:00,P1,60.6,66.3,OK,OK,60.32,1.2745867677691742
2026-01-01 14:38:00,P1,60.8,63.6,OK,OK,60.30666666666666,1.2679942917104812
2026-01-01 14:39:00,P1,60.9,67.1,OK,OK,60.373333333333335,1.271369715063953
2026-01-01 14:40:00,P1,61.3,68.4,OK,OK,60.313333333333325,1.1981334689944394
2026-01-01 14:41:00,P1,62.4,65.8,OK,OK,60.54666666666666,1.2431909787014475
2026-01-01 14:42:00,P1,59.3,62.2,OK,OK,60.480000000000004,1.2835219403771096
2026-01-01 14:43:00,P1,59.2,61.3,OK,OK,60.419999999999995,1.3229836409746565
2026-01-01 14:44:00,P1,59.3,61.6,OK,OK,60.31333333333334,1.3458224605195637
2026-01-01 14:45:00,P1,61.4,68.0,OK,OK,60.31333333333334,1.3458224605195637
2026-01-01 14:46:00,P1,62.9,70.8,OK,OK,60.54666666666666,1.473512163247711
2026-01-01 14:47:00,P1,60.3,62.6,OK,OK,60.43333333333333,1.4180805269635526
2026-01-01 14:48:00,P1,57.2,63.7,OK,OK,60.17333333333333,1.6289640295367593
2026-01-01 14:49:00,P1,58.4,60.9,OK,OK,60.193333333333335,1.6033298683263828
2026-01-01 14:50:00,P1,59.7,65.3,OK,OK,60.306666666666665,1.4935416521367935
2026-01-01 14:51:00,P1,60.2,66.7,OK,OK,60.26,1.4845874847919314
2026-01-01 14:52:00,P1,60.4,64.5,OK,OK,60.24666666666667,1.482211989208431
2026-01-01 14:53:00,P1,61.1,63.1,OK,OK,60.266666666666666,1.4922019523735723
2026-01-01 14:54:00,P1,60.5,66.1,OK,OK,60.239999999999995,1.4836249044632845
2026-01-01 14:55:00,P1,62.6,70.5,OK,OK,60.32666666666667,1.5845083359413121
2026-01-01 14:56:00,P1,60.0,63.5,OK,OK,60.166666666666664,1.4777718104668105
2026-01-01 14:57:00,P1,59.7,62.8,OK,OK,60.193333333333335,1.4645655946229288
2026-01-01 14:58:00,P1,61.7,64.5,OK,OK,60.36000000000001,1.485549441404756
2026-01-01 14:59:00,P1,58.7,64.0,OK,OK,60.32,1.5237172591117827
2026-01-01 15:00:00,P1,61.6,67.2,OK,OK,60.333333333333336,1.53467849898242
2026-01-01 15:01:00,P1,61.2,67.9,OK,OK,60.220000000000006,1.3872892375320522
2026-01-01 15:02:00,P1,60.8,67.3,OK,OK,60.25333333333334,1.3953323550155412
2026-01-01 15:03:00,P1,63.4,70.7,OK,OK,60.666666666666664,1.3435914912051752
2026-01-01 15:04:00,P1,60.1,66.9,OK,OK,60.78,1.203091256484489
2026-01-01 15:05:00,P1,64.1,67.6,OK,OK,61.07333333333334,1.435004562793778
2026-01-01 15:06:00,P1,60.7,66.0,OK,OK,61.10666666666667,1.418986895473203
2026-01-01 15:07:00,P1,59.1,62.9,OK,OK,61.019999999999996,1.5024741500037315
2026-01-01 15:08:00,P1,61.1,65.1,OK,OK,61.02,1.5024741500037315
2026-01-01 15:09:00,P1,59.4,67.0,OK,OK,60.94666666666667,1.555573696039626
2026-01-01 15:10:00,P1,59.9,66.0,OK,OK,60.766666666666666,1.5060196672341584
2026-01-01 15:11:00,P1,61.6,69.4,OK,OK,60.873333333333335,1.504501182958878
2026-01-01 15:12:00,P1,61.8,66.3,OK,OK,61.013333333333335,1.4851006058596405
2026-01-01 15:13:00,P1,60.1,65.3,OK,OK,60.90666666666666,1.4897107421371945
2026-01-01 15:14:00,P1,62.5,67.4,OK,OK,61.16,1.4085453489330306
2026-01-01 15:15:00,P1,62.7,65.4,OK,OK,61.233333333333334,1.4607564902509944
2026-01-01 15:16:00,P1,63.1,66.6,OK,OK,61.36,1.5379949842016585
2026-01-01 15:17:00,P1,61.8,66.9,OK,OK,61.42666666666666,1.5336542107320443
2026-01-01 15:18:00,P1,67.2,69.6,OK,OK,61.68,2.0942779185201066
2026-01-01 15:19:00,P1,64.8,72.4,OK,OK,61.99333333333333,2.190390267466155
2026-01-01 15:20:00,P1,69.6,72.3,OK,OK,62.36,2.9102773554620582
2026-01-01 15:21:00,P1,71.2,74.4,OK,OK,63.06000000000001,3.6509881245650853
2026-01-01 15:22:00,P1,75.1,81.7,OK,OK,64.12666666666667,4.620059781101694
2026-01-01 15:23:00,P1,60.1,62.7,OK,OK,64.06,4.673756519118325
2026-01-01 15:24:00,P1,60.7,68.1,OK,OK,64.14666666666668,4.592519798023645
2026-01-01 15:25:00,P1,63.8,70.1,OK,OK,64.40666666666667,4.442886234784677
2026-01-01 15:26:00,P1,60.7,63.1,OK,OK,64.34666666666666,4.4893312684737685
2026-01-01 15:27:00,P1,61.6,67.7,OK,OK,64.33333333333333,4.497724292297701
2026-01-01 15:28:00,P1,60.6,66.4,OK,OK,64.36666666666666,4.465849250009518
2026-01-01 15:29:00,P1,61.1,67.6,OK,OK,64.27333333333334,4.521925422185838
2026-01-01 15:30:00,P1,61.0,67.9,OK,OK,64.16,4.585037778314641
2026-01-01 15:31:00,P1,61.6,67.9,OK,OK,64.06,4.625982521120817
2026-01-01 15:32:00,P1,62.7,68.2,OK,OK,64.12,4.600341602223023
2026-01-01 15:33:00,P1,63.4,67.3,OK,OK,63.86666666666667,4.522588807730648
2026-01-01 15:34:00,P1,61.4,67.6,OK,OK,63.64,4.557536928774559
2026-01-01 15:35:00,P1,61.8,69.6,OK,OK,63.12,4.264504660567385
2026-01-01 15:36:00,P1,77.2,79.4,OUTLIER,OK,63.519999999999996,5.245161035250994
2026-01-01 15:37:00,P1,60.8,66.8,OK,OK,62.56666666666667,4.181876999398255
2026-01-01 15:38:00,P1,62.3,67.0,OK,OK,62.71333333333334,4.127411272156524
2026-01-01 15:39:00,P1,62.2,68.7,OK,OK,62.813333333333325,4.093176668322072
2026-01-01 15:40:00,P1,61.2,69.2,OK,OK,62.64,4.103448027486961
2026-01-01 15:41:00,P1,62.2,65.2,OK,OK,62.74,4.0709423268541105
2026-01-01 15:42:00,P1,61.6,64.9,OK,OK,62.739999999999995,4.0709423268541105
2026-01-01 15:43:00,P1,62.7,67.9,OK,OK,62.88,4.027973613192168
2026-01-01 15:44:00,P1,61.3,66.2,OK,OK,62.89333333333333,4.021987189485055
2026-01-01 15:45:00,P1,60.4,65.8,OK,OK,62.85333333333334,4.045079315250519
2026-01-01 15:46:00,P1,61.4,63.7,OK,OK,62.84,4.04983244803335
2026-01-01 15:47:00,P1,56.5,60.9,OK,OK,62.42666666666666,4.3689597759432885
2026-01-01 15:48:00,P1,61.4,66.9,OK,OK,62.29333333333333,4.36765165190424
2026-01-01 15:49:00,P1,55.4,60.9,OK,OK,61.89333333333333,4.716152588508572
2026-01-01 15:50:00,P1,58.3,64.2,OK,OK,61.660000000000004,4.806810644432483
2026-01-01 15:51:00,P1,61.5,67.9,OK,OK,60.61333333333334,2.164277070547117
2026-01-01 15:52:00,P1,61.6,67.4,OK,OK,60.666666666666664,2.1790124456037447
2026-01-01 15:53:00,P1,59.1,65.8,OK,OK,60.45333333333333,2.1642770705471146
2026-01-01 15:54:00,P1,59.8,65.5,OK,OK,60.29333333333334,2.114057259214813
2026-01-01 15:55:00,P1,62.9,68.1,OK,OK,60.406666666666666,2.2095463874053416
2026-01-01 15:56:00,P1,60.1,65.7,OK,OK,60.266666666666666,2.1536237457123253
2026-01-01 15:57:00,P1,64.2,66.8,OK,OK,60.440000000000005,2.363048878038869
2026-01-01 15:58:00,P1,60.8,64.4,OK,OK,60.31333333333334,2.2828136356783153
2026-01-01 15:59:00,P1,61.4,66.6,OK,OK,60.32000000000001,2.286044618987292
2026-01-01 16:00:00,P1,63.2,70.5,OK,OK,60.50666666666666,2.404301700425184
2026-01-01 16:01:00,P1,61.0,67.1,OK,OK,60.48,2.3958893368197285
2026-01-01 16:02:00,P1,59.3,61.8,OK,OK,60.666666666666664,2.161238621937234
2026-01-01 16:03:00,P1,60.6,66.2,OK,OK,60.61333333333334,2.151699217783539
2026-01-01 16:04:00,P1,60.7,64.0,OK,OK,60.96666666666667,1.5985112121092186
2026-01-01 16:05:00,P1,58.7,65.1,OK,OK,60.99333333333333,1.553551997689359
2026-01-01 16:06:00,P1,60.4,67.3,OK,OK,60.919999999999995,1.553889130077244
2026-01-01 16:07:00,P1,59.6,65.2,OK,OK,60.78666666666667,1.5770074130939147
2026-01-01 16:08:00,P1,62.1,67.7,OK,OK,60.98666666666667,1.53756145831509
2026-01-01 16:09:00,P1,60.8,64.8,OK,OK,61.05333333333333,1.503741365806928
2026-01-01 16:10:00,P1,60.3,65.0,OK,OK,60.879999999999995,1.4233762678929232
2026-01-01 16:11:00,P1,60.6,67.7,OK,OK,60.91333333333333,1.4095929841458377
2026-01-01 16:12:00,P1,61.0,67.4,OK,OK,60.7,1.0803438606034839
2026-01-01 16:13:00,P1,61.6,66.7,OK,OK,60.75333333333333,1.1050964189783978
2026-01-01 16:14:00,P1,59.2,63.4,OK,OK,60.60666666666667,1.1578716106146867
2026-01-01 16:15:00,P1,59.1,61.4,OK,OK,60.333333333333336,0.9707630773683812
2026-01-01 16:16:00,P1,62.3,65.2,OK,OK,60.42,1.0857518790487632
2026-01-01 16:17:00,P1,60.0,63.2,OK,OK,60.46666666666667,1.0485818086942893
2026-01-01 16:18:00,P1,58.5,62.8,OK,OK,60.32666666666667,1.163410421787851
2026-01-01 16:19:00,P1,61.3,69.0,OK,OK,60.36666666666667,1.1872336794096539
2026-01-01 16:20:00,P1,61.3,66.4,OK,OK,60.54,1.114065912387428
2026-01-01 16:21:00,P1,58.3,61.7,OK,OK,60.4,1.2558434843337893
2026-01-01 16:22:00,P1,61.0,63.6,OK,OK,60.49333333333333,1.2441099323654239
2026-01-01 16:23:00,P1,61.7,65.7,OK,OK,60.46666666666667,1.2110601416393172
2026-01-01 16:24:00,P1,61.2,68.1,OK,OK,60.49333333333333,1.2232665091392512
2026-01-01 16:25:00,P1,61.5,65.8,OK,OK,60.57333333333334,1.248694556422376
2026-01-01 16:26:00,P1,58.5,65.1,OK,OK,60.43333333333333,1.3583954119618011
2026-01-01 16:27:00,P1,61.1,67.9,OK,OK,60.440000000000005,1.3616166861495111
2026-01-01 16:28:00,P1,60.1,62.8,OK,OK,60.34,1.3249258739376122
2026-01-01 16:29:00,P1,59.8,65.5,OK,OK,60.379999999999995,1.2968092711401558
2026-01-01 16:30:00,P1,61.8,69.6,OK,OK,60.559999999999995,1.293831519171171
2026-01-01 16:31:00,P1,62.8,67.2,OK,OK,60.593333333333334,1.347201685328949
2026-01-01 16:32:00,P1,63.2,65.5,OK,OK,60.806666666666665,1.4921062135055052
2026-01-01 16:33:00,P1,62.5,70.0,OK,OK,61.07333333333334,1.4053299900568446
2026-01-01 16:34:00,P1,60.3,67.6,OK,OK,61.00666666666667,1.4174759593160247
2026-01-01 16:35:00,P1,61.0,66.2,OK,OK,60.986666666666665,1.415156057354614
2026-01-01 16:36:00,P1,61.6,66.9,OK,OK,61.20666666666667,1.2091713022132256
2026-01-01 16:37:00,P1,60.7,63.9,OK,OK,61.18666666666666,1.2152992968619583
2026-01-01 16:38:00,P1,60.7,67.6,OK,OK,61.12,1.2125533861593483
2026-01-01 16:39:00,P1,61.7,66.7,OK,OK,61.153333333333336,1.2217473825089435
2026-01-01 16:40:00,P1,60.3,62.6,OK,OK,61.07333333333334,1.236623667588035
2026-01-01 16:41:00,P1,59.3,65.4,OK,OK,61.126666666666665,1.1304023725250727
2026-01-01 16:42:00,P1,59.8,67.5,OK,OK,61.04,1.1812825959224833
2026-01-01 16:43:00,P1,61.4,68.3,OK,OK,61.126666666666665,1.1547830140440234
2026-01-01 16:44:00,P1,60.4,64.1,OK,OK,61.166666666666664,1.1152620874979626
2026-01-01 16:45:00,P1,60.9,63.2,OK,OK,61.10666666666666,1.1028966190816534
2026-01-01 16:46:00,P1,61.4,69.0,OK,OK,61.013333333333335,1.004181732746489
2026-01-01 16:47:00,P1,59.8,67.4,OK,OK,60.78666666666666,0.8467304063001208
2026-01-01 16:48:00,P1,61.5,66.7,OK,OK,60.72,0.7340688951712424
2026-01-01 16:49:00,P1,60.9,66.8,OK,OK,60.76,0.7258492562908144
2026-01-01 16:50:00,P1,58.5,63.2,OK,OK,60.593333333333334,0.9261800709420976
2026-01-01 16:51:00,P1,62.5,67.0,OK,OK,60.65333333333333,1.02041074829643
2026-01-01 16:52:00,P1,59.5,62.3,OK,OK,60.57333333333334,1.0626561509909407
2026-01-01 16:53:00,P1,57.8,60.4,OK,OK,60.38,1.2796204794505905
2026-01-01 16:54:00,P1,58.7,62.1,OK,OK,60.17999999999999,1.2929479052595563
2026-01-01 16:55:00,P1,,,MISSING,MISSING_OR_OUTLIER,60.17142857142857,1.3413131174791846
2026-01-01 16:56:00,P1,60.3,63.2,OK,OK,60.24285714285715,1.3177570020623548
2026-01-01 16:57:00,P1,59.8,63.2,OK,OK,60.24285714285714,1.3177570020623548
2026-01-01 16:58:00,P1,59.7,65.0,OK,OK,60.121428571428574,1.2807321051943592
2026-01-01 16:59:00,P1,61.1,64.4,OK,OK,60.17142857142857,1.3058616792277713
2026-01-01 17:00:00,P1,60.7,63.7,OK,OK,60.15714285714286,1.2983506020005289
2026-01-01 17:01:00,P1,60.7,66.0,OK,OK,60.107142857142854,1.2597095426601257
2026-01-01 17:02:00,P1,60.8,65.0,OK,OK,60.17857142857143,1.269269063691701
2026-01-01 17:03:00,P1,61.1,66.8,OK,OK,60.15,1.2414321754146287
2026-01-01 17:04:00,P1,57.0,64.5,OK,OK,59.871428571428574,1.4756633822058705
2026-01-01 17:05:00,P1,59.6,62.5,OK,OK,59.95,1.425455392821511
2026-01-01 17:06:00,P1,56.8,64.3,OK,OK,59.542857142857144,1.4548139112905023
2026-01-01 17:07:00,P1,60.2,67.6,OK,OK,59.59285714285715,1.4652194824902462
2026-01-01 17:08:00,P1,60.1,67.1,OK,OK,59.75714285714285,1.3748926031987079
2026-01-01 17:09:00,P1,61.6,67.4,OK,OK,59.964285714285715,1.421054398816755
2026-01-01 17:10:00,P1,61.8,67.6,OK,OK,60.08666666666667,1.4490719525994227
2026-01-01 17:11:00,P1,60.4,66.2,OK,OK,60.093333333333334,1.450352994799745
2026-01-01 17:12:00,P1,59.3,65.4,OK,OK,60.059999999999995,1.463264452224422
2026-01-01 17:13:00,P1,60.7,62.8,OK,OK,60.12666666666667,1.4684621045099298
2026-01-01 17:14:00,P1,59.2,67.0,OK,OK,60.0,1.4604304649170825
2026-01-01 17:15:00,P1,60.0,65.5,OK,OK,59.95333333333333,1.4475924183017101
2026-01-01 17:16:00,P1,64.5,71.2,OK,OK,60.20666666666666,1.8610544885963407
2026-01-01 17:17:00,P1,63.6,67.9,OK,OK,60.39333333333333,2.0551213612642405
2026-01-01 17:18:00,P1,67.1,69.1,OK,OK,60.79333333333333,2.6887242505022444
2026-01-01 17:19:00,P1,68.3,73.3,OK,OK,61.54666666666666,3.101351471920217
2026-01-01 17:20:00,P1,67.2,72.3,OK,OK,62.05333333333333,3.3697958112509654
